user_id,business_id,stars,date,hour_of_day,day_of_week,is_weekend,user_elite,review_length,user_experience,city,category,price_range,alcohol,outdoor_seating
gZcxXnogU1O-gPTbqqtMYw,jLerIZFpe25jOUf722qzBA,4.0,2008-01-27 00:04:52,night,6,1,1,medium,high,New Orleans,Coffee & Tea,2,1,1
kS1MQHYwIfD0462PE61IBw,CLt1k_vtdU962GZGl5U48g,3.0,2008-01-27 09:29:44,morning,6,1,1,medium,high,Saint Louis,Restaurants,2,1,1
veU-4bglmxVg0PtkZRBETg,ULReFPrCIDRbGKwP3ZsHwg,4.0,2008-02-01 02:10:28,night,4,0,1,medium,high,Saint Louis,Donuts,1,0,0
qunxFdBDVl0ordRJEPVNtQ,fLk_N8vU25DNZmbU-70gkw,3.0,2008-02-03 03:30:35,night,6,1,0,long,high,Santa Barbara,Restaurants,1,1,1
dIRTUvNn9HSG7SlCB1CdKw,3Ry5aKcMuTdp9m1E7n_WiA,2.0,2008-02-08 00:15:00,night,4,0,0,long,high,King of Prussia,Food,2,1,0
m-n_AHwndmHAgZIsu52kYA,FYw5uf26ry8-MuPKD10z0Q,4.0,2008-02-11 21:29:54,evening,0,0,1,long,high,Reno,Grocery,2,1,1
kmXNP537i0dyYOFF-sxtdg,ByTZJsTDDhvOYKCj7uoy4w,4.0,2008-02-11 23:59:07,evening,0,0,0,long,high,Nashville,Nightlife,2,1,1
FZQXGfmkMASFWq3JnuQZqg,fNTxUyPUJNIbS7_7kiKnGQ,5.0,2008-02-14 03:34:53,night,3,0,1,medium,high,Palm Harbor,Restaurants,1,1,1
y8aWXOimQ9ZgUgZ6q--nCQ,piUZEndStsWNnRUwOPk8jA,3.0,2008-02-14 19:53:55,evening,3,0,1,long,high,Philadelphia,Chinese,2,1,0
ZGjgfSvjQK886kiTzLwfLQ,Es39sSDXiReBthHLBSD_Xw,2.0,2008-02-20 16:35:39,afternoon,2,0,1,medium,high,Philadelphia,Seafood,3,0,0
oSeE_p_gYxI82APPWJhJjg,-OIUunijjcq_ZzyyQhPPFQ,4.0,2008-02-29 04:46:01,night,4,0,1,long,high,Philadelphia,Restaurants,2,0,0
HQG3no8C5U31z-k1MaYCqQ,9fNy_ulPeK74-a7Dnyg6xw,2.0,2008-04-30 14:01:44,afternoon,2,0,1,medium,high,Hazelwood,Cheesesteaks,1,1,0
Kj-u8Yq1d3mLKitWsDAxpg,YtSqYv1Q_pOltsVPSx54SA,4.0,2008-04-30 15:26:12,afternoon,2,0,1,long,high,Philadelphia,Wine Bars,3,1,0
3xX-Et9I4Bi4wdRPWJkAFg,MaYb7qMN6BomP1zQGj3Wjg,4.0,2008-04-30 16:29:07,afternoon,2,0,1,medium,high,Saint Louis,Nightlife,2,1,1
Qa2NoSc6DphQArihBgY9Gg,vzvm7_QXEDaMTxMOKLBNyQ,2.0,2008-05-01 00:44:00,night,3,0,1,medium,high,Tucson,Vegetarian,1,1,0
HQG3no8C5U31z-k1MaYCqQ,F0AAzMdhv2RyjwHVned5bQ,4.0,2008-05-01 13:41:51,afternoon,3,0,1,long,high,Florissant,American (Traditional),2,1,1
RkTfZGAksML93OYzvW4TMQ,dD2p903p8lU0IgXT3OFluA,4.0,2008-05-01 21:00:48,evening,3,0,0,long,high,Nashville,Breakfast & Brunch,1,1,1
bnVzSHI48lEHPaEzZNIqJg,-D_L4GHXJQvy2wv0RkrupA,4.0,2008-05-01 21:01:08,evening,3,0,0,medium,high,St. Louis,American (Traditional),1,0,0
ZCVEZmTB_StK-UXA3WPVlQ,sdWuLh-auc0nC2Jy6_26AQ,3.0,2008-05-02 12:29:50,morning,4,0,1,medium,high,Philadelphia,Bars,2,1,0
pxBmvgpiDMN161PwHDtsLw,eaDZlSuVS0EY67Ke6pRP6Q,4.0,2008-05-02 13:45:04,afternoon,4,0,1,medium,high,Philadelphia,Malaysian,2,1,0
RkTfZGAksML93OYzvW4TMQ,5cpiSREZioyiHVHXJ9WRqA,5.0,2008-05-02 21:57:24,evening,4,0,0,long,high,Nashville,Restaurants,1,0,0
Js4nQlGRjS1Bd5vsAQQfgA,nl_La1sCrZG0xq0HNt4WsQ,4.0,2008-05-03 00:27:24,night,5,1,1,medium,high,Philadelphia,Restaurants,1,1,0
hxDma9MF5LhG2JnCbw2zWw,_aKr7POnacW_VizRKBpCiA,5.0,2008-05-03 22:03:09,evening,5,1,0,medium,high,Saint Louis,Delis,1,1,0
WlgB9SAzYAyHEAlawc27xg,0zf4KKZqbqoxiuKzeZLDdg,4.0,2008-05-04 01:22:48,night,6,1,1,medium,high,Philadelphia,Italian,1,0,0
hxDma9MF5LhG2JnCbw2zWw,pNu5bd9aL3jcJClfdQ86MQ,5.0,2008-05-04 03:20:37,night,6,1,0,medium,high,St Louis,Mediterranean,2,1,1
S-P2haI61umZRkGPCWrqfA,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2008-05-04 03:47:18,night,6,1,0,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
iNWfLMXuXG19fpLzTMylkQ,lwdkX7KcibM4mDqpDfK7JA,4.0,2008-05-04 03:51:16,night,6,1,1,long,high,Nashville,Caterers,2,1,1
RkTfZGAksML93OYzvW4TMQ,g4KzJc8y7BhW66ieNIwJEA,4.0,2008-05-05 17:29:17,afternoon,0,0,0,long,high,Nashville,Italian,2,1,0
HZRfI9weev2Vr_w0jPF8-Q,UNRqCfwvvcU7jdbvExbhDg,4.0,2008-05-06 18:52:41,afternoon,1,0,1,long,high,Bryn Mawr,Irish Pub,2,1,0
sLqm9fRo_u81kJCIRdzrMg,SSZDGl2J-CEyIzuIbEiYNQ,3.0,2008-05-06 21:33:39,evening,1,0,1,medium,high,Saint Louis,Bars,2,1,0
sLqm9fRo_u81kJCIRdzrMg,1MeIwdbTnZOBFCKOrgaxuw,4.0,2008-05-06 21:46:19,evening,1,0,1,long,high,Saint Louis,American (New),2,1,0
riWDgbauId8TK7YFVgMNJw,D7Os2-9ApTGmNyzidqfwGA,4.0,2008-05-07 01:16:07,night,2,0,1,long,high,New Orleans,Beauty & Spas,4,1,0
y8aWXOimQ9ZgUgZ6q--nCQ,PW6C4OMpPQ_Zm7oiwNIVgw,2.0,2008-05-07 23:08:00,evening,2,0,1,long,high,Philadelphia,French,2,1,1
hxDma9MF5LhG2JnCbw2zWw,uqXYVxIwoEsFFjEHBlMZQA,4.0,2008-05-08 04:56:54,night,3,0,0,long,high,Saint Louis,Desserts,2,1,1
ZCVEZmTB_StK-UXA3WPVlQ,9Pvwx_IfQgQL4ykmlGV6yA,5.0,2008-05-08 19:12:21,evening,3,0,1,long,high,Plymouth Meeting,Asian Fusion,2,1,1
RkTfZGAksML93OYzvW4TMQ,0BNR2_vrxuXG6I7f3Y6LZQ,5.0,2008-05-08 22:55:22,evening,3,0,0,long,high,NASHVILLE,Food,2,0,0
hxDma9MF5LhG2JnCbw2zWw,GV-e7Op4aU98xkjjoKlRhA,5.0,2008-05-09 18:05:29,afternoon,4,0,0,medium,high,Saint Louis,Basque,2,1,1
S-P2haI61umZRkGPCWrqfA,_aKr7POnacW_VizRKBpCiA,5.0,2008-05-09 22:24:38,evening,4,0,0,medium,high,Saint Louis,Delis,1,1,0
S-P2haI61umZRkGPCWrqfA,RwOV1rfT7vA1qw8vgf-yBA,4.0,2008-05-09 22:57:13,evening,4,0,0,medium,high,Saint Louis,Burgers,1,1,1
S-P2haI61umZRkGPCWrqfA,EvZxyqrR2xej3CT14pLa7w,5.0,2008-05-09 23:12:25,evening,4,0,0,medium,high,Saint Louis,Restaurants,3,1,1
iNWfLMXuXG19fpLzTMylkQ,5cpiSREZioyiHVHXJ9WRqA,4.0,2008-05-11 00:41:49,night,6,1,1,long,high,Nashville,Restaurants,1,0,0
hxDma9MF5LhG2JnCbw2zWw,L9sNYgV-TKTQdkaeEZBqEg,3.0,2008-05-11 01:23:04,night,6,1,0,medium,high,Saint Louis,Thai,2,1,0
iNWfLMXuXG19fpLzTMylkQ,C1D2o1VV2TDjpkG3BsdseA,3.0,2008-05-11 01:23:44,night,6,1,1,long,high,Nashville,Tex-Mex,1,1,1
hxDma9MF5LhG2JnCbw2zWw,EpREWeEpmR8f1qLHzzF0AA,4.0,2008-05-11 05:03:06,night,6,1,0,long,high,Saint Louis,Local Flavor,2,1,1
HZRfI9weev2Vr_w0jPF8-Q,kSRTaNwuHmmcZ32yRCmhJw,4.0,2008-05-12 18:16:34,afternoon,0,0,1,long,high,Wayne,Restaurants,1,1,0
84HvpQDxcHWmbMDfs8IEYw,sdWuLh-auc0nC2Jy6_26AQ,2.0,2008-05-13 13:22:58,afternoon,1,0,0,medium,high,Philadelphia,Bars,2,1,0
RkTfZGAksML93OYzvW4TMQ,oaboaRBUgGjbo2kfUIKDLQ,5.0,2008-05-13 18:32:49,afternoon,1,0,0,long,high,Nashville,Ice Cream & Frozen Yogurt,2,0,0
YE3NsQGCoCu4WHaKQ3Kddg,_JXfCdMu1TFblbhJ5KT7fw,2.0,2008-05-14 13:59:18,afternoon,2,0,1,long,high,Saint Louis,Thai,2,1,1
iNWfLMXuXG19fpLzTMylkQ,H3JjbID9Zhukpqr9uupHAA,4.0,2008-05-16 01:51:00,night,4,0,1,long,high,Nashville,Burgers,2,1,1
bnVzSHI48lEHPaEzZNIqJg,YiFx7ZLv_Nnr61i2xzfuig,4.0,2008-05-16 22:19:35,evening,4,0,0,long,high,St. Louis,Shopping,2,0,0
kmXNP537i0dyYOFF-sxtdg,5cpiSREZioyiHVHXJ9WRqA,3.0,2008-05-16 22:39:01,evening,4,0,0,long,high,Nashville,Restaurants,1,0,0
Xlb-Hxrvkfyadnkmk5hrgw,DeVlppoc8dPBhOCPrm4wmg,4.0,2008-05-19 12:48:16,morning,0,0,1,medium,high,Indianapolis,American (Traditional),3,1,1
zAMpV0uFt9XpqRDFNLWPrQ,osOONoA8wMF5ZpLWUS7VOw,5.0,2008-05-22 16:19:36,afternoon,3,0,1,short,high,Indianapolis,Breakfast & Brunch,1,0,1
NyqoJTiKgXi1h7MDJDGbxg,CiDF-bnN18SBrGpMGFybSA,4.0,2008-05-22 22:06:59,evening,3,0,1,long,high,Creve Coeur,Restaurants,1,1,1
veU-4bglmxVg0PtkZRBETg,jQBPO3rYkNwIaOdQS5ktgQ,4.0,2008-05-23 22:44:22,evening,4,0,1,medium,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
sLqm9fRo_u81kJCIRdzrMg,EvZxyqrR2xej3CT14pLa7w,4.0,2008-05-24 19:04:35,evening,5,1,1,long,high,Saint Louis,Restaurants,3,1,1
sLqm9fRo_u81kJCIRdzrMg,r5dUIJJwaChqvIjGkUJtfw,3.0,2008-05-24 19:41:39,evening,5,1,1,medium,high,Webster Groves,Music Venues,2,1,1
sLqm9fRo_u81kJCIRdzrMg,uqXYVxIwoEsFFjEHBlMZQA,3.0,2008-05-24 19:43:02,evening,5,1,1,medium,high,Saint Louis,Desserts,2,1,1
sLqm9fRo_u81kJCIRdzrMg,YlVb_cW3e68Q0ifNYVKuiw,4.0,2008-05-24 19:46:00,evening,5,1,1,medium,high,Shrewsbury,Tapas Bars,2,1,1
sLqm9fRo_u81kJCIRdzrMg,MaYb7qMN6BomP1zQGj3Wjg,4.0,2008-05-24 19:47:28,evening,5,1,1,medium,high,Saint Louis,Nightlife,2,1,1
sLqm9fRo_u81kJCIRdzrMg,1P_mGUY1PyPq7_ZabrzpBw,4.0,2008-05-24 20:26:09,evening,5,1,1,medium,high,Saint Louis,Italian,3,1,1
sLqm9fRo_u81kJCIRdzrMg,1P_mGUY1PyPq7_ZabrzpBw,4.0,2008-05-24 20:27:23,evening,5,1,1,medium,high,Saint Louis,Italian,3,1,1
veU-4bglmxVg0PtkZRBETg,nX2105_S9lUhB5rbhC2n2w,4.0,2008-05-24 20:46:43,evening,5,1,1,medium,high,Saint Louis,Donuts,1,0,0
sLqm9fRo_u81kJCIRdzrMg,hRPH-pAQmxSiyyxTfljusA,4.0,2008-05-24 20:53:12,evening,5,1,1,long,high,Saint Louis,Dive Bars,1,1,1
sLqm9fRo_u81kJCIRdzrMg,GV-e7Op4aU98xkjjoKlRhA,4.0,2008-05-24 20:57:47,evening,5,1,1,medium,high,Saint Louis,Basque,2,1,1
HQG3no8C5U31z-k1MaYCqQ,ULReFPrCIDRbGKwP3ZsHwg,4.0,2008-05-24 22:39:06,evening,5,1,1,medium,high,Saint Louis,Donuts,1,0,0
HQG3no8C5U31z-k1MaYCqQ,nX2105_S9lUhB5rbhC2n2w,3.0,2008-05-25 14:20:39,afternoon,6,1,1,medium,high,Saint Louis,Donuts,1,0,0
YE3NsQGCoCu4WHaKQ3Kddg,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2008-05-26 05:31:01,night,0,0,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
NyqoJTiKgXi1h7MDJDGbxg,UN2UmcNSI_7HKdfVvLbkgw,5.0,2008-05-28 21:00:06,evening,2,0,1,long,high,Creve Coeur,Vietnamese,2,1,0
NyqoJTiKgXi1h7MDJDGbxg,cljHYek6vHtqUgUsnJBqmA,4.0,2008-05-28 21:05:41,evening,2,0,1,long,high,Saint Louis,French,2,1,1
kmXNP537i0dyYOFF-sxtdg,rG0UTjvbmVVsh9-kGzeliQ,4.0,2008-05-28 21:34:02,evening,2,0,0,medium,high,Nashville,Food,1,0,1
_BcWyKQL16ndpBdggh2kNA,1UNorskttXSWuEcgzKzXcA,5.0,2008-05-29 15:15:17,afternoon,3,0,1,medium,high,Philadelphia,Lounges,3,1,1
HQG3no8C5U31z-k1MaYCqQ,cN8F-BmoHoS9eCqIHMtlHA,3.0,2008-05-29 17:19:26,afternoon,3,0,1,medium,high,Saint Louis,Bakeries,2,0,1
5Fjs7GKqFu1Feg6-RufCuA,IAyHcNx5IHoLf3V4dlgFCw,5.0,2008-05-30 14:41:42,afternoon,4,0,1,long,high,Philadelphia,Restaurants,2,1,1
NyqoJTiKgXi1h7MDJDGbxg,B-NqcrIhvzCIkLCCpmhdvg,4.0,2008-05-31 16:59:27,afternoon,5,1,1,long,high,Saint Louis,Food,1,0,1
mqBWACmaHflW4eh_Ofp16Q,sdWuLh-auc0nC2Jy6_26AQ,2.0,2008-05-31 18:50:58,afternoon,5,1,0,long,low,Philadelphia,Bars,2,1,0
S-P2haI61umZRkGPCWrqfA,1MeIwdbTnZOBFCKOrgaxuw,5.0,2008-05-31 21:43:12,evening,5,1,0,long,high,Saint Louis,American (New),2,1,0
hxDma9MF5LhG2JnCbw2zWw,kpK6SmxIiNoGPNhlEGiL4w,5.0,2008-06-01 03:29:37,night,6,1,0,medium,high,Saint Louis,Italian,2,1,1
kmXNP537i0dyYOFF-sxtdg,tvbFcYCEQWc76CUK-nBw8w,2.0,2008-06-01 16:31:05,afternoon,6,1,0,long,high,Nashville,Korean,2,1,0
iNWfLMXuXG19fpLzTMylkQ,9mE7Xp0hH6TMv3eaf2Ylxg,5.0,2008-06-02 04:47:16,night,0,0,1,medium,high,Franklin,Bars,3,1,0
N11AGsSHMp9ZhOARSq8LNQ,pJZq57-XUXnDU2yo8gmsUg,4.0,2008-06-03 17:41:21,afternoon,1,0,1,long,high,Reno,Restaurants,2,1,0
5Fjs7GKqFu1Feg6-RufCuA,EAtdpksdWfWAaqh3XdnNNg,4.0,2008-06-03 18:40:50,afternoon,1,0,1,long,high,Philadelphia,Restaurants,3,0,0
S-P2haI61umZRkGPCWrqfA,_JXfCdMu1TFblbhJ5KT7fw,4.0,2008-06-03 18:43:03,afternoon,1,0,0,long,high,Saint Louis,Thai,2,1,1
S-P2haI61umZRkGPCWrqfA,62pABDhLkUPAcNgxum_mpw,5.0,2008-06-03 19:47:52,evening,1,0,0,long,high,Saint Louis,Restaurants,3,1,1
5Fjs7GKqFu1Feg6-RufCuA,3kiB39JzdovdlOhQj-nMCw,4.0,2008-06-03 20:31:02,evening,1,0,1,long,high,Philadelphia,Restaurants,1,1,0
veU-4bglmxVg0PtkZRBETg,71q2UD1A7KL2q4AA8mPobQ,5.0,2008-06-03 23:58:41,evening,1,0,1,long,high,Saint Louis,Pizza,1,1,1
S-P2haI61umZRkGPCWrqfA,71q2UD1A7KL2q4AA8mPobQ,5.0,2008-06-04 18:01:50,afternoon,2,0,0,long,high,Saint Louis,Pizza,1,1,1
gfQqQYI5_hCAGEHlHXIz2Q,16zHT7zp6K9IEQZ1oW6xXg,3.0,2008-06-05 13:51:00,afternoon,3,0,1,medium,high,Glassboro,Pubs,2,1,1
rduiiFS8pVcvWVfnkm8Quw,p7UGlPkE3Gagm9Mq7aHfYg,4.0,2008-06-05 20:02:01,evening,3,0,1,long,high,Saint Louis,Food,1,0,1
5Fjs7GKqFu1Feg6-RufCuA,xCXGV3wEvYd4xBGx8ZRFQA,4.0,2008-06-06 17:50:27,afternoon,4,0,1,long,high,Philadelphia,Restaurants,1,0,1
NyqoJTiKgXi1h7MDJDGbxg,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2008-06-07 22:55:33,evening,5,1,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
NyqoJTiKgXi1h7MDJDGbxg,y5o2VSvj42KrXrotY3GTgA,4.0,2008-06-08 03:14:00,night,6,1,1,long,high,Saint Louis,Restaurants,2,1,0
84HvpQDxcHWmbMDfs8IEYw,kq5Ghhh14r-eCxlVmlyd8w,4.0,2008-06-09 14:52:00,afternoon,0,0,0,medium,high,Philadelphia,Restaurants,1,0,1
_p5ydZPNMkyTJoPtE0QUJw,ARgidflSXPHj7uhK-Y7hwA,5.0,2008-06-09 21:53:01,evening,0,0,1,long,high,St Louis,Japanese,2,1,0
qjkOmSEFFEeWVTtsIl0aAw,nX2105_S9lUhB5rbhC2n2w,3.0,2008-06-10 19:16:51,evening,1,0,1,long,high,Saint Louis,Donuts,1,0,0
S-P2haI61umZRkGPCWrqfA,GV-e7Op4aU98xkjjoKlRhA,5.0,2008-06-10 21:32:38,evening,1,0,0,long,high,Saint Louis,Basque,2,1,1
HZRfI9weev2Vr_w0jPF8-Q,jsQQu9rVerR3OGxIa0hRQQ,4.0,2008-06-13 03:32:21,night,4,0,1,long,high,Bryn Mawr,Bars,2,1,0
ShKjMaDTPfKDuwzL5WIfgA,Z4Yfcktc-2RhNprA6l35lg,4.0,2008-06-15 04:56:07,night,6,1,0,medium,high,Sparks,Food,2,1,1
iPkdNziqnhNukjnmsrSzmg,GV-e7Op4aU98xkjjoKlRhA,5.0,2008-06-17 20:04:46,evening,1,0,1,long,high,Saint Louis,Basque,2,1,1
kmXNP537i0dyYOFF-sxtdg,1Pxg1AMf0rEn9QF__ZYoWw,3.0,2008-06-18 03:16:11,night,2,0,0,long,high,Nashville,Japanese,2,1,0
qunxFdBDVl0ordRJEPVNtQ,VeFfrEZ4iWaecrQg6Eq4cg,4.0,2008-06-19 01:56:19,night,3,0,0,long,high,Goleta,Burgers,1,1,1
iPkdNziqnhNukjnmsrSzmg,sMjjClYrGEXcTFG66qmg8A,5.0,2008-06-19 04:55:06,night,3,0,1,long,high,Columbia,Thai,2,1,1
-hKniZN2OdshWLHYuj21jQ,i7LerGjkoxNPrlJ1oJpbXw,3.0,2008-06-24 01:04:31,night,1,0,1,medium,high,Langhorne,Restaurants,2,1,0
-hKniZN2OdshWLHYuj21jQ,dBCNUSbz5-8nQNrxWo5deg,5.0,2008-06-27 23:59:06,evening,4,0,1,long,high,Southampton,Restaurants,2,1,0
-hKniZN2OdshWLHYuj21jQ,4RMHlggaIdNibPUJPVEd6w,4.0,2008-06-29 15:43:38,afternoon,6,1,1,medium,high,Philadelphia,American (New),2,1,1
m-n_AHwndmHAgZIsu52kYA,q_CK-buoiPFNDoNNU1yb1A,4.0,2008-06-30 06:33:02,night,0,0,1,long,high,Reno,Food,2,0,1
oSeE_p_gYxI82APPWJhJjg,u9XTeDl_If4U5Eixl6ys7g,4.0,2008-07-01 05:58:23,night,1,0,1,medium,high,Philadelphia,Nightlife,2,1,0
IyIsFkVY48JWa01inv-7zA,o3RGMdSY37_PX1k1vZsXpA,4.0,2008-07-01 17:50:19,afternoon,1,0,1,medium,high,Clearwater,American (New),3,1,1
qunxFdBDVl0ordRJEPVNtQ,fLk_N8vU25DNZmbU-70gkw,4.0,2008-07-02 01:41:29,night,2,0,0,long,high,Santa Barbara,Restaurants,1,1,1
-hKniZN2OdshWLHYuj21jQ,d_tRshM-w6S4QxE4VVi8tQ,3.0,2008-07-04 00:04:50,night,4,0,1,medium,high,Philadelphia,American (New),2,1,0
iPkdNziqnhNukjnmsrSzmg,HinqCyHjP0eRgoNTu-pmgQ,5.0,2008-07-04 22:25:19,evening,4,0,1,long,high,Kirkwood,Shaved Ice,1,0,0
ei8X5pyCur3d0CGb5EbnFA,HTqXI5S2XcSlh_ylx9sE6g,4.0,2008-07-07 16:32:51,afternoon,0,0,1,medium,high,Philadelphia,Food,2,0,0
5Fjs7GKqFu1Feg6-RufCuA,kkcQYuF3w5iHnHMf0EnRhQ,5.0,2008-07-10 19:13:27,evening,3,0,1,long,high,Philadelphia,Sandwiches,1,1,0
63-2PK0__Z3Zr1X-2mu1wQ,0vCsslN-TYnDeOSNT4rIfg,4.0,2008-08-18 17:21:51,afternoon,0,0,1,long,high,Carmel,Food,3,0,0
k_muz40jJaiY1PVga6NDXA,htO_nlxkEsYHzDrtbiUxew,4.0,2008-08-18 20:45:14,evening,0,0,1,long,high,Philadelphia,Restaurants,1,0,0
84HvpQDxcHWmbMDfs8IEYw,eaDZlSuVS0EY67Ke6pRP6Q,3.0,2008-08-19 12:52:07,morning,1,0,0,medium,high,Philadelphia,Malaysian,2,1,0
84HvpQDxcHWmbMDfs8IEYw,L3V21nAe-CicW2bvtNWa0g,2.0,2008-08-19 13:01:29,afternoon,1,0,0,long,high,Philadelphia,Sushi Bars,2,1,0
pxBmvgpiDMN161PwHDtsLw,qfWJmJ0g96eM_fWma3ja0g,4.0,2008-08-19 17:48:22,afternoon,1,0,1,long,high,West Chester,Seafood,2,1,1
SpuK67B0EVHX0DuMEgPq3w,pafrjSu3h0v0N8GR3ghNtQ,5.0,2008-08-19 21:11:18,evening,1,0,1,long,high,Indianapolis,Cajun/Creole,1,0,1
ALWSjow1qxW4SFFZ0ZNB6Q,AbtYqoBGuvlWmR1gU0c3XA,5.0,2008-08-20 19:07:33,evening,2,0,1,medium,high,Philadelphia,Food,2,1,0
ei8X5pyCur3d0CGb5EbnFA,3BJxm-HnvzdwD1zjmSbmyQ,1.0,2008-08-21 20:45:58,evening,3,0,1,long,high,Philadelphia,Restaurants,1,0,0
iyh0e8DUjnrnq2-kirK09g,WLiqfxv_GhFFA5sm878a2w,4.0,2008-08-22 17:36:29,afternoon,4,0,1,long,high,Tucson,Chinese,2,1,0
84HvpQDxcHWmbMDfs8IEYw,fzZxqe9XAtKrx10959x1Rg,5.0,2008-08-22 17:44:22,afternoon,4,0,0,medium,high,Philadelphia,Asian Fusion,1,0,0
63-2PK0__Z3Zr1X-2mu1wQ,4puDEkq0E27Nrq5nQiVqzg,2.0,2008-08-22 18:56:02,afternoon,4,0,1,long,high,Indianapolis,Restaurants,1,0,0
y8aWXOimQ9ZgUgZ6q--nCQ,8Ak2iPlR4fCziMQZ11ohAA,4.0,2008-08-22 21:28:11,evening,4,0,1,long,high,Philadelphia,Restaurants,3,1,0
ua6QuBe6mar6pDrhHETzJQ,GYAX9mPGYx9VfwDiuIl_9Q,3.0,2008-08-22 23:38:15,evening,4,0,1,long,high,Philadelphia,Restaurants,1,0,0
iPkdNziqnhNukjnmsrSzmg,_JXfCdMu1TFblbhJ5KT7fw,4.0,2008-08-23 03:00:42,night,5,1,1,long,high,Saint Louis,Thai,2,1,1
3n-8y4LckDDJC7MDLjX0GA,cXSyVvOr9YRN9diDkaWs0Q,4.0,2008-08-23 19:06:20,evening,5,1,1,long,high,Philadelphia,Southern,2,1,1
84HvpQDxcHWmbMDfs8IEYw,d_tRshM-w6S4QxE4VVi8tQ,3.0,2008-08-23 20:35:18,evening,5,1,0,medium,high,Philadelphia,American (New),2,1,0
B_RhT6CpAllq9NxtkpiDTA,8s1uT8dyBEUwTNeHoZntMg,4.0,2008-08-24 00:29:21,night,6,1,0,medium,high,Nashville,Restaurants,1,1,1
_BcWyKQL16ndpBdggh2kNA,aZNiVR6oAMQX5__yGPvYsg,4.0,2008-08-24 16:01:20,afternoon,6,1,1,long,high,Philadelphia,Chinese,3,1,0
_BcWyKQL16ndpBdggh2kNA,PW6C4OMpPQ_Zm7oiwNIVgw,2.0,2008-08-24 16:19:42,afternoon,6,1,1,medium,high,Philadelphia,French,2,1,1
oSeE_p_gYxI82APPWJhJjg,0zf4KKZqbqoxiuKzeZLDdg,3.0,2008-08-25 04:03:38,night,0,0,1,long,high,Philadelphia,Italian,1,0,0
oSeE_p_gYxI82APPWJhJjg,TCdNYh5tdjoNmA1WMx3ZPg,4.0,2008-08-25 06:04:07,night,0,0,1,medium,high,Philadelphia,Restaurants,1,1,1
CV8aQ9nTu4_1yKtd2D38hA,UhSVDwQFW6mKmaEA5OTU7A,1.0,2008-08-25 15:54:26,afternoon,0,0,1,long,high,Philadelphia,Vegetarian,2,0,0
u8EgqDkF24x26DCQA6KYQA,_RwlMTw9uFeOkfX9Ctf1HA,2.0,2008-08-26 16:11:08,afternoon,1,0,1,long,high,Philadelphia,American (Traditional),3,1,1
pxBmvgpiDMN161PwHDtsLw,GqUv8rF5h3ZZFfj7S9tgyQ,4.0,2008-08-26 19:30:51,evening,1,0,1,long,high,Wayne,Buffets,2,0,0
rUESL58ZoOwra3TqIpBQ3A,s3FRhtaNU8dt-mKkLKUQaQ,4.0,2008-08-26 20:19:51,evening,1,0,1,long,high,Nashville,Sushi Bars,2,1,1
bnVzSHI48lEHPaEzZNIqJg,0YiRkVMR2cg17hk9u6nGhg,4.0,2008-08-27 12:58:26,morning,2,0,0,long,high,Saint Louis,Restaurants,2,0,0
u8EgqDkF24x26DCQA6KYQA,IgNDlyLERBwFGphgcC5VDQ,3.0,2008-08-27 15:28:29,afternoon,2,0,1,long,high,Philadelphia,Sandwiches,1,0,1
B_RhT6CpAllq9NxtkpiDTA,pSmOH4a3HNNpYM82J5ycLA,4.0,2008-08-28 02:58:06,night,3,0,0,long,high,Nashville,Restaurants,2,1,0
HZRfI9weev2Vr_w0jPF8-Q,5FuQbcHTF_I7PWJzhCMObw,4.0,2008-08-28 03:13:21,night,3,0,1,medium,high,Philadelphia,Cheesesteaks,1,0,0
HZRfI9weev2Vr_w0jPF8-Q,htO_nlxkEsYHzDrtbiUxew,3.0,2008-08-28 03:32:08,night,3,0,1,medium,high,Philadelphia,Restaurants,1,0,0
_BcWyKQL16ndpBdggh2kNA,xCXGV3wEvYd4xBGx8ZRFQA,4.0,2008-08-28 13:41:45,afternoon,3,0,1,medium,high,Philadelphia,Restaurants,1,0,1
Mf2NAhMTiYk0DC0fZjhNMw,RZtGWDLCAtuipwaZ-UfjmQ,1.0,2008-08-28 18:41:43,afternoon,3,0,1,medium,high,Philadelphia,Pizza,2,1,1
aSRlObf4CsqCLzfbs2r9FA,DK7buvGqeO9p3L7F7JiaGg,2.0,2008-08-28 21:00:04,evening,3,0,1,medium,low,Norristown,Restaurants,2,1,0
rUESL58ZoOwra3TqIpBQ3A,C1D2o1VV2TDjpkG3BsdseA,2.0,2008-08-28 21:01:03,evening,3,0,1,long,high,Nashville,Tex-Mex,1,1,1
aSRlObf4CsqCLzfbs2r9FA,wITX_5zymQu_JVfn569Vpg,4.0,2008-08-29 00:55:53,night,4,0,1,medium,low,King of Prussia,Restaurants,2,0,0
