business_id	hour_of_day	day_of_week	is_weekend	user_elite	review_length	user_experience	city	category	price_range	alcohol	outdoor_seating
5AOkxsg6UJQ_CoJTMBDUmQ	evening	4	0	1	long	high	New Orleans	American (New)	3	1	1
5BWh2ViME8lAm1G1SDVtSg	afternoon	0	0	0	long	high	Edmonton	Jazz & Blues	3	1	0
5BmQX4UVJY19mMtafMg7JA	night	2	0	1	long	high	Edmonton	Specialty Food	2	0	0
5FDt7sy-70y4_37Dh2qcbw	evening	6	0	1	long	high	Indianapolis	Latin American	1	1	0
5FuQbcHTF_I7PWJzhCMObw	night	3	0	1	medium	high	Philadelphia	Cheesesteaks	1	0	0
5IFqqWJTaPNoY2ZgRlX73w	afternoon	1	0	1	long	high	Wilmington	Restaurants	2	1	0
5JiFbBsbUdb-caBZWRyMSw	night	0	0	0	medium	high	Tampa	American (New)	2	1	1
5NSA0-aOjOVQWJYIr8hA-Q	night	2	0	1	long	high	Jefferson	Diners	1	0	0
5O09IoKwgQkm3aR_Ir5_2w	night	4	0	1	long	high	Tucson	Breweries	1	0	0
5ODCsQbRdsFIWlypGF3iUw	night	1	0	1	long	high	Wilmington	Food	2	1	1
5QCLmv-JrdY0ZGc_D5__iw	afternoon	0	0	0	long	high	Dunedin	Coffee & Tea	1	1	0
5QKzE17vyeQbxtZs-yKV1g	afternoon	0	0	1	medium	high	Paoli	Vietnamese	2	0	1
5RtAJPXFLTzwALIe1mtNuA	night	2	0	0	long	high	Wilmington	Sandwiches	2	1	0
5RvGRnsQGVqh0FM6ij3GiA	afternoon	3	0	1	long	high	Indianapolis	Food	2	1	1
5RzJ2bjU8bLSaN5SuiUpYA	afternoon	6	0	1	long	high	Indianapolis	Event Planning & Services	2	1	1
5S3Cc7EsEo66BSL7s6iF-w	afternoon	0	0	1	long	high	Philadelphia	Bubble Tea	1	1	0
5TVWytR2oNbSKYgfxypuBw	night	5	0	1	long	high	Saint Louis	Cafes	2	0	1
5X43mcuo8-oq9NUZi5m7Jg	night	2	0	1	long	high	New Hope	Food	2	1	1
5YsyW95SpCiLhpYYuZ3GBQ	afternoon	4	0	1	medium	high	Tucson	Food	1	1	1
5Z-z5-ZYmrJ8RW_oOpp9lQ	afternoon	2	0	1	long	high	Oaks	Sandwiches	1	0	1
5cpiSREZioyiHVHXJ9WRqA	evening	4	0	1	long	high	Nashville	Restaurants	1	0	0
5eHCzcKiJ0hQvy6qjYuMSQ	afternoon	1	0	1	long	high	Clearwater	Vietnamese	1	0	1
5eldbLrF_oodWvu1VuEP8w	evening	3	0	1	long	high	Philadelphia	Restaurants	3	1	0
5ezrDoezdUlJpUa5Jg6dUQ	afternoon	2	0	0	long	high	Philadelphia	Nightlife	2	1	0
5gFINQunzrgFOxI20Dr5Uw	night	2	0	1	long	high	Edmonton	Restaurants	1	1	0
5iuo1kvv0XZMS0bUOoLz2Q	afternoon	3	0	1	medium	high	Philadelphia	Restaurants	2	1	0
5l67axuAa5EmEV3lLuSa1Q	evening	0	0	1	long	high	New Orleans	Burgers	1	0	1
5m9QeYTx52m50MMR3Rr_wA	evening	2	0	0	long	high	Reno	Delis	1	1	0
5mfkdR_YjnxHUWlNIKnaDQ	afternoon	5	1	1	long	high	Saint Albert	Chinese	2	1	0
5nlpLTaOXgDQgKBHhAzm2g	night	1	0	1	long	high	Edmonton	Fast Food	2	0	0
5nqmmrrm5Ux4i21w-xndPQ	evening	6	1	1	short	high	Saint Louis	Sandwiches	2	1	1
5qmNrtr0iNyhCk6ky3c97w	evening	0	0	0	long	high	Franklin	American (Traditional)	2	1	1
5ruJkVZeGooUlKf4M-O6gg	evening	2	0	1	medium	high	St Louis	Restaurants	1	1	0
5ue5s7yFGjQ_CjeVGGhPFg	afternoon	0	0	0	medium	high	Clearwater	Food	1	0	1
5v9Voa4a5MON7mAQO3gV3A	afternoon	1	0	1	long	high	Chester Springs	Sandwiches	2	1	1
5wgoIQXyP3BEPZLiVi1W8A	night	0	0	1	long	high	New Orleans	Arts & Entertainment	2	1	1
5xdd5KXz1TXmRI47M-VO2A	morning	3	0	1	long	high	Indianapolis	Fast Food	1	0	0
5xokROlB8Zo5T-_qbHzsrQ	night	6	0	1	long	high	Tampa	Food	2	1	1
60NzhNKEQJNBA9ZfvJieDg	afternoon	3	0	0	medium	high	Downingtown	Event Planning & Services	2	0	0
62o8oBwkQcbO3w6uoYP3FA	night	0	0	1	medium	high	Maryland Heights	Nightlife	2	1	1
62pABDhLkUPAcNgxum_mpw	afternoon	1	0	1	long	high	Saint Louis	Restaurants	3	1	1
64i1xdiU1Wvo1Cuu0erFGA	afternoon	5	1	1	medium	high	Cherry Hill	Japanese	2	0	1
68ThEdiK0eWCEgGEmV9Tng	afternoon	0	0	1	long	high	Philadelphia	Breakfast & Brunch	2	1	1
6ARExqRpraWPkh5wqpfJnA	night	3	0	1	long	high	Reno	Food Trucks	1	1	0
6CsLAjWXFlLpErBZEmGQ5g	afternoon	0	0	1	long	high	Philadelphia	Indonesian	1	0	0
6FvC6w810uf6O7Ocd6Wpog	evening	0	0	1	long	high	St. Louis	Food	2	1	1
6HRbMeGq5Y4hqRkgXnG6Ig	afternoon	1	0	0	long	high	Tampa	Restaurants	1	0	0
6LCZLGa09Qifn6rG7-DNrg	afternoon	6	0	1	long	high	Philadelphia	Thai	2	0	0
6LyhttbsQn6a6PDxQDojCw	evening	0	0	1	long	high	Smyrna	Sushi Bars	2	1	0
6N9T23_iXkcOCh6boAXpIg	evening	1	0	0	medium	high	Tucson	Restaurants	2	1	1
6OBV0LXFHVQoUWuQxJxtwA	night	4	0	1	medium	high	Mt. Juliet	Thai	2	1	1
6USj3cqHAf2HkjBNomafRA	evening	0	0	1	medium	high	Nashville	Asian Fusion	1	1	1
6dDC5PSmPEoJYuM8r8dN_A	night	1	0	0	medium	high	Reno	Food	3	1	0
6g3pHoyXeMXFC7WD0rbJMA	night	0	0	1	medium	high	Philadelphia	Chinese	2	0	0
6h98Tb1tE6hcrS-Ho_MKLw	afternoon	4	0	1	medium	high	Saint Petersburg	American (Traditional)	1	0	1
6iqDIQCE8sq7Xq1xvhG1Tg	afternoon	0	0	0	long	high	Reno	Italian	2	1	0
6kAXOzE7fqaBZINQV_-_mg	afternoon	6	0	1	long	high	Nashville	Vietnamese	1	1	0
6mCsrUp9Vl4iXMbOxWtVjA	afternoon	5	1	0	long	high	Nashville	Restaurants	1	1	0
6tkLSbQ_EPc6PM9vGrHK8A	evening	0	0	1	long	high	Reno	Shopping	2	0	0
6w8vHi5LzY0in7iFcGdpug	evening	1	0	1	long	high	Metairie	Snow Removal	1	0	0
6wU-38iNIVOOX0AFhUYsLQ	evening	3	0	1	long	high	Edmonton	Organic Stores	2	0	1
6yw6rcys6FuMnbatD0lEcA	evening	5	1	1	long	high	Ferguson	Food	2	0	1
7-cD0S7vJlUOuTpF2vQLOQ	evening	2	0	0	medium	high	Tucson	Fast Food	1	1	0
71MulAHeKm5p2kIIGYEwpA	night	1	0	1	long	high	Edmonton	Bakeries	2	0	0
71U7MxQEhwitJOm4CQpRwQ	evening	5	1	1	long	high	Tampa	Japanese	2	1	1
71q2UD1A7KL2q4AA8mPobQ	night	0	0	1	long	high	Saint Louis	Pizza	1	1	1
720J1v3TX-J95cdTJbCpKA	afternoon	4	0	1	long	high	Nashville	Sushi Bars	2	1	0
72Y65Cg8MO1t9cWCHpwEQQ	afternoon	0	0	1	medium	high	Indianapolis	Italian	1	0	1
741j8hEICpMzo1N4guth2g	night	3	0	0	long	low	Saint Louis	Restaurants	1	1	0
77drWZJuh-a1osUOrd7oQw	afternoon	6	1	0	long	high	Skippack	Restaurants	2	1	1
78e90HO_R40SyzBr4fnHSA	afternoon	0	0	1	long	high	Indianapolis	American (New)	2	1	1
78kUZU8GPfHgoYO_2CNbuQ	evening	1	0	1	medium	high	Philadelphia	Ice Cream & Frozen Yogurt	1	0	0
7A-q7-bajt0NxMy36dUfIw	morning	4	0	0	medium	low	Merchantville	Restaurants	1	0	1
7AZew3Fh4k7wWKcXUqp45A	afternoon	2	0	1	medium	high	Oldsmar	Food	1	1	1
7BdU02Hf1QQx5YE3WYGcxQ	afternoon	2	0	1	medium	high	Tampa	Fast Food	1	0	1
7BiIK58dZNSICPN4n4qWmw	afternoon	1	0	0	long	high	Nashville	Japanese	2	1	0
7Du9oW73YcYFmXdtU5aiSg	evening	1	0	0	medium	high	Saint Petersburg	Japanese	2	1	0
7ELSYoA2CZx8UPSLrvhOXg	morning	2	0	1	long	high	Newark	Restaurants	1	0	0
7EhTT4iEuA7JaaWA-eI3Qw	evening	5	0	1	long	high	Pinellas Park	Food	1	0	1
7FHjj04Wy2aqXl22NA_C0g	afternoon	2	0	1	long	high	Indianapolis	Grocery	1	0	0
7GmQ9LYOoHuvsiaIJuLykQ	evening	0	0	1	long	high	New Orleans	American (Traditional)	2	1	1
7IGODjRWVo96UF71P_nJqg	afternoon	2	0	1	long	high	Brentwood	Food	2	0	0
7IdIGemGZodDAA_9mJCigA	afternoon	6	1	1	long	high	Santa Barbara	Breakfast & Brunch	2	1	1
7J81xJFlMM244_f05k2egw	evening	0	0	0	medium	low	Philadelphia	Dive Bars	1	1	0
7L1kXfwU5XM6f6Jxo_L7Yg	afternoon	1	0	1	long	high	Tucson	Latin American	2	1	1
7OrS8FzIChQmkVgTxOew6w	night	4	0	1	long	high	Tucson	Restaurants	1	1	1
7PK3ZTsEAEgrGjfFR9xBfg	afternoon	5	1	1	long	high	Dunedin	Farmers Market	1	0	0
7R_LxvRPu3qMc8xMhP0POw	night	3	0	0	medium	high	Indianapolis	Steakhouses	4	1	0
7UxNDF6ZpabC3O0-Qbg3Xw	afternoon	3	0	0	long	high	Lumberton	Restaurants	2	0	0
7WZ5EGb-Xk_uxQTWc52P4w	afternoon	5	1	1	long	high	Brookhaven	Restaurants	1	1	0
7YhxsxMgrYJsu71nadfuTQ	afternoon	0	0	1	long	high	Pinellas Park	Restaurants	2	1	0
7ZAIFmz5fBaCvCGXrJZBkg	afternoon	0	0	0	medium	high	Tampa	Beer	2	0	0
7apWV3_bxbRcC2MemII9dQ	afternoon	0	0	1	long	high	Saint Louis	Mediterranean	2	1	1
7clCBgNbd-x2Wj96lZ6Mjw	afternoon	2	0	1	long	high	Indianapolis	Food	2	1	0
7crp8LZA4HbkMAKyh8Wcdg	afternoon	3	0	1	long	high	Philadelphia	Restaurants	1	0	0
7e4Z9_qGA0Vjb8xlFC61PA	evening	0	0	1	long	high	Philadelphia	Ethnic Food	3	0	0
7kko-9WTh53VZ_PmrffrSQ	evening	2	0	1	long	high	Edmonton	Breakfast & Brunch	2	1	1
7kv0_b00dLOqKxaHb7Xfeg	afternoon	4	0	1	long	high	Indianapolis	Food	1	0	1
7l-j0MBJr8KR7Hzk4uaaAQ	afternoon	1	0	0	long	high	Metairie	Food	1	1	0
7lwe7n-Yc-V9E_HfLAeylg	afternoon	1	0	1	long	high	Philadelphia	Restaurants	2	1	1
7mpYTDb24SywNMRn3yeakQ	afternoon	0	0	1	long	high	Philadelphia	Event Planning & Services	2	1	1
7pTSUbvuKYowZfN0bGSy8w	afternoon	2	0	1	long	high	Tampa	Desserts	2	1	0
7rtrGGsUkVWZFHJaEArJ7g	night	3	0	0	medium	high	Trappe	American (Traditional)	2	1	1
7sKfrJmjG6unAQeWdQUe2w	night	0	0	0	medium	high	Philadelphia	Pizza	1	0	1
7sak6hzo7YKcgDsngUov1A	evening	3	0	1	long	high	Edmonton	Delis	2	0	0
7tN8hIXdQlfc7Lf5OOyjeg	afternoon	2	0	1	long	high	Tampa	American (Traditional)	2	1	1
7utsfp2dXJ09j8Gb9hAIvA	afternoon	1	0	1	medium	high	Bridgeport	Restaurants	1	0	0
7wpTBtY2kiMXmW42zvL-fw	night	5	0	1	long	high	Kenner	Restaurants	2	0	0
7yPzOek7Af2dKWGYKpcHWA	afternoon	0	0	1	long	high	Philadelphia	Restaurants	2	0	0
7zzSq-37WyMeSRrN8-zd6Q	evening	6	1	1	medium	high	Boise	Mexican	1	0	0
8-AIbFaP6GP9BwHZdclBog	evening	5	1	0	long	high	Cherry Hill	Specialty Food	3	0	0
8-j10_I745ITrczbkfD-Pw	afternoon	3	0	1	long	high	King Of Prussia	Indian	2	0	0
85-swIyLL-r4Fm5MmCvR9A	afternoon	0	0	1	long	high	Pinellas Park	Delis	1	1	1
85HTEU6hNsdK4gv1A4Cfww	evening	1	0	1	long	high	Tampa	Food	2	0	0
89COhCW-cAD5-fTXPfXYTw	afternoon	0	0	1	long	high	Maplewood	Donuts	1	0	0
8AKqLWMjkvzZ0TMakov2xg	afternoon	2	0	1	long	high	Tucson	American (New)	1	1	1
8Ak2iPlR4fCziMQZ11ohAA	evening	4	0	1	long	high	Philadelphia	Restaurants	3	1	0
8G4mt9y5mRg161XBs-hePw	evening	4	0	1	long	high	Valley Park	Food	2	1	0
8JEOmVGQffkr6xtn4vvplQ	afternoon	5	1	1	medium	high	Ruskin	Kebab	1	0	1
8JoO_AUqcqjwHiMrRvaGIg	night	6	1	1	medium	high	Saint Louis	Coffee & Tea	1	0	0
8K73iRrUIXcwTB5SKetptQ	evening	6	1	0	long	high	Tampa	Japanese	2	1	0
8KU5lsg69OIbpGUBmt43AQ	evening	1	0	1	long	high	Feasterville Trevose	Restaurants	1	0	1
8K_iq2Hvqln7RggyY5L0AA	afternoon	0	0	1	long	high	Indianapolis	Restaurants	1	0	0
8LonS_bxNmCDk3FWiG9lzA	evening	1	0	0	medium	high	Philadelphia	Japanese	2	0	1
8MyjJ5ocf9VFjdscKrQu4A	afternoon	1	0	1	long	high	Carmel	Restaurants	1	1	1
8OPE0UaZHf7vdYkgbIj8vg	evening	0	0	0	long	high	Indianapolis	American (New)	2	1	1
8P7YOM9ThhTvLqXfSWRcRA	night	5	1	0	medium	high	Creve Coeur	Comfort Food	1	1	1
8QJTzIaR5FceGds8HBSIig	night	0	0	1	medium	high	Tucson	Nightlife	2	1	1
8QnuWGVNBhzyYXGSeRdi4g	evening	3	0	1	medium	high	Nashville	Food	2	0	0
8SQesFbTE0eWrcGXFCoYuw	evening	1	0	1	medium	high	Berlin	Restaurants	1	1	0
8U-j_Xz3WMwlI7UTr2zt4w	night	6	1	1	medium	high	St. Louis	Restaurants	2	0	0
8YdvaCDx8SQvuZCUyR2mkg	evening	0	0	1	medium	high	Town and Country	Florists	2	0	0
8bkSuPXdYW58QsUEOG77HQ	afternoon	2	0	1	long	high	Indianapolis	Italian	3	1	1
8eDkw7CE0NKqMknPIu26fw	afternoon	5	1	1	long	high	New Orleans	Breakfast & Brunch	2	1	0
8fGCwxodHba1u8p3rfv8bw	evening	6	1	0	long	high	Tampa	Restaurants	1	0	0
8gV3YUl8uqHnA-wZ3UZ5Dg	evening	1	0	0	long	high	Malvern	Burgers	2	0	1
8hgo446H2HoYlZocEi1SJw	evening	3	0	1	medium	high	Philadelphia	Bakeries	1	0	0
8mElCveTpsBGuu9zOdLXbQ	evening	0	0	1	long	high	Edmonton	Food	1	0	0
8p9TNDj2r-rf1pPmBSc5wQ	evening	3	0	0	medium	high	Edmonton	Pizza	2	0	0
8rb-3VYXE37IZix4yOdskw	afternoon	1	0	1	long	high	Williamstown	American (Traditional)	1	1	0
8s1uT8dyBEUwTNeHoZntMg	afternoon	6	0	1	medium	high	Nashville	Restaurants	1	1	1
8sakdo8WkCjhKj3Q4hhvSA	afternoon	1	0	1	long	high	Ballwin	Sandwiches	1	0	1
8uF-bhJFgT4Tn6DTb27viA	afternoon	0	0	1	long	high	New Orleans	Food	1	1	1
8usO-H5uFTzlISfGZN8rSg	afternoon	0	0	1	long	high	Devon	Food	1	0	1
8xz4jzsKSU10CFvbHhYJXw	afternoon	0	0	1	long	high	Indianapolis	Seafood	2	1	1
8zfkMJ0JkW8OnGTK0Pgabw	afternoon	6	1	1	medium	high	Glendora	Food	2	0	0
9-uRQkRkXdPQmnU1o8wc4Q	evening	3	0	1	long	high	Edmonton	Breakfast & Brunch	2	1	0
94T-JvAH2dq64yh4Eqzhkw	afternoon	3	0	1	long	high	Media	Bars	2	1	0
976Sb-Wp6I_ztRCHPXXYgw	evening	0	0	0	long	high	Lansdowne	Grocery	2	1	0
98mYebjHN_VXZapVm8Nmqg	afternoon	1	0	0	long	high	New Orleans	Cafes	1	0	0
9A1ve-8MfJcUcOGQYCLlKA	evening	5	1	0	long	high	Nashville	Korean	2	1	1
9DhjKaR2f9wKATnUvxBAgg	night	2	0	1	medium	high	Brandon	Coffee & Tea	1	1	1
9EgoCSRFfXUEGiJWFQLJ1w	afternoon	0	0	1	long	high	Philadelphia	Beer	2	0	0
9ErL3RgoLljuSZdDmk-iRw	night	1	0	1	long	high	Sherwood Park	Nightlife	2	1	1
9KdfNHyH4LLxHZaNG_GimQ	evening	6	1	0	medium	high	Conshohocken	American (Traditional)	3	1	1
9LZWyTM6KCr6JvfWEgGeQw	evening	3	0	1	medium	high	Indianapolis	Ice Cream & Frozen Yogurt	1	0	1
9MHe5jAym2d8VhT_NbCRyw	night	4	0	0	long	high	Indianapolis	Restaurants	1	0	0
9OG5YkX1g2GReZM0AskizA	afternoon	1	0	0	long	high	Reno	Restaurants	2	1	1
9PCPV34KV1B_E3v1IUi4tQ	afternoon	5	1	1	long	high	Philadelphia	Restaurants	1	0	1
9Pvwx_IfQgQL4ykmlGV6yA	afternoon	0	0	1	long	high	Plymouth Meeting	Asian Fusion	2	1	1
9V0LMtO1riRw9-pUuG4NFg	night	6	0	1	long	high	Indianapolis	Latin American	2	1	1
9XkgYvXhYibe85V6mNE_TQ	afternoon	0	0	1	long	high	Nashville	American (Traditional)	2	1	1
9XpU6r6ATXSWYfbU7kibaQ	afternoon	3	0	1	medium	high	Philadelphia	Coffee & Tea	1	0	0
9XyO6Vk13vUXgJ2yM39P3A	afternoon	4	0	1	long	high	Indianapolis	Wholesalers	2	1	0
9Y5JPV0TFZpJXFokFxwewQ	night	1	0	1	long	high	Mount Laurel	Restaurants	2	0	0
9_m_iA3VAqGBJEW5XLc-5w	evening	2	0	1	long	high	Indianapolis	Food	2	0	0
9dGzGbNKLMP0_wOqI5GffQ	afternoon	0	0	1	long	high	Brandon	Restaurants	2	1	0
9fNy_ulPeK74-a7Dnyg6xw	evening	2	0	1	long	high	Hazelwood	Cheesesteaks	1	1	0
9fjdQvNl1yWKCNgo0VaCyA	evening	0	0	0	long	high	Tampa	Discount Store	1	1	0
9gObo5ltOMo6UgsaXaHPWA	afternoon	3	0	1	long	high	Philadelphia	American (New)	3	1	0
9kZPUwuRd6PLGSJS9g85RA	evening	1	0	1	long	high	Tampa	Burgers	1	1	0
9mE7Xp0hH6TMv3eaf2Ylxg	night	0	0	1	long	high	Franklin	Bars	3	1	0
9n6agP4s2ZZ4H2Ts9-LXqw	afternoon	2	0	0	long	high	Hamilton Township	Restaurants	2	1	1
9nkYaCQRyO0fi8SrXDFhGw	evening	1	0	1	long	high	Philadelphia	Food	3	0	0
9ouyziwYpSvJzlLFpukSgA	afternoon	6	1	1	medium	high	Pinellas Park	Mexican	1	1	1
9rMLrfcH-d6mKdq7uMNwzw	night	6	1	1	long	high	Indianapolis	Food	2	0	0
9sdu-m075T6qdB46wXP46w	evening	3	0	0	medium	high	Nashville	Food	1	0	1
9uHEhLKTVXATCt7JSvUsCg	evening	0	0	1	medium	high	Philadelphia	Local Flavor	1	0	0
9wSJ2hu_ALVSPfuk7N9O8Q	evening	0	0	0	long	high	Elkins Park	Pizza	2	1	1
9wa2FJBzEk8Gv0ahK2o_hA	morning	1	0	1	medium	high	New Port Richey	Breakfast & Brunch	1	0	0
9xvg3r835NqaKksNPTfDxA	afternoon	0	0	1	long	high	Saint Petersburg	Beauty & Spas	2	0	0
A-8K66Kx7fMXkayG_3zdJQ	afternoon	1	0	0	long	high	Metairie	Restaurants	2	1	1
A0F-h3xJm_6gHDKcDQwSrQ	afternoon	0	0	1	medium	high	Philadelphia	Pizza	2	1	1
A0zZI5AnaeK4-vKoc9ABmg	afternoon	0	0	1	long	high	O Fallon	Thai	2	1	1
A21srfWbl97OWsCn2lK-0Q	afternoon	5	1	1	long	high	St. Petersburg	Beer	2	1	0
A2TDvUnOgCRKeyWN8V2WGg	afternoon	1	0	1	long	high	Largo	Nightlife	2	1	1
A2q7d-CBM2-81tVkmS4JMw	night	5	0	1	medium	high	Reno	American (New)	2	1	0
A3vvP7tuNU5Tj2qII6fJIw	evening	6	1	1	long	high	Tucson	Latin American	2	1	0
A6FDSdfwLPgl2T3ayKllqQ	afternoon	2	0	1	long	high	Edmonton	Sports Bars	2	1	0
A9rVxmIBtHZRvNhbBaGAWg	afternoon	0	0	1	medium	high	Hamilton	Restaurants	2	0	0
ADgeB1sfOGbzCR3LIi-4lg	afternoon	0	0	1	long	high	New Orleans	Cajun/Creole	2	0	1
AEOd0wRdjeLIXb1usSp9hg	night	1	0	1	long	high	Tucson	Restaurants	2	1	0
AEgaEEWNGuXWBHUkf_fN3A	evening	0	0	1	medium	high	Philadelphia	Food	2	0	0
AFbqr4q5YwLW2PFOkGavpg	evening	5	1	1	medium	high	Indianapolis	American (Traditional)	1	0	1
AIuczSOGI3zX0kwGxtPApg	night	0	0	1	long	high	Boise	Italian	2	1	0
AKFahOtdDQA7NVXZyDajCA	evening	5	1	1	medium	high	Tucson	Flowers & Gifts	2	0	0
AL3_t23te70PJpXklfw_HA	afternoon	2	0	1	long	high	Nashville	American (New)	2	0	0
AM7gPGpRbEjEkjmsmQXb6w	afternoon	0	0	1	long	high	Marrero	Cajun/Creole	2	1	1
AODksDNj5mH953cyhUG1Qw	night	4	0	1	medium	high	Tampa	Laotian	2	1	1
AOGFntN8SHBmRNYV6AhqgQ	night	3	0	1	long	high	Tampa	Grocery	2	1	0
AOdw-xjhc-ZRVhJzAgJxSw	evening	2	0	1	long	high	Rockledge	Sandwiches	1	0	0
AOlB9GRr5v89k_Gof3b_DA	night	3	0	1	long	high	Metairie	Southern	2	1	0
APW4-ESYGTIn17mY189Osg	evening	0	0	1	long	high	Tampa	Soup	1	1	1
AP_sb7dETsflRNNkJinYUQ	night	0	0	1	long	high	Saint Pete Beach	Bars	2	1	1
ARgidflSXPHj7uhK-Y7hwA	afternoon	0	0	1	long	high	St Louis	Japanese	2	1	0
ASEt7HnmxVXYr3fezrahCA	afternoon	2	0	1	medium	high	Chester	Caribbean	1	1	0
ASJH8IDBdX_f5yOX0XEfYA	night	0	0	1	long	high	Edmonton	Restaurants	2	0	0
ATYVsHtyiQnknwFD1ZX4bQ	evening	4	0	1	medium	high	Gretna	Sandwiches	2	0	0
AWJyivVwe3t9BO-k8D0ynQ	afternoon	1	0	0	long	high	Philadelphia	Food	1	0	0
AY1SyySRyTnBwBdf7qfGxQ	afternoon	1	0	1	medium	high	Philadelphia	Grocery	2	0	0
A_-Vv5oKZNqxsV69_7E2KQ	night	1	0	1	medium	high	Wilmington	Vietnamese	2	1	1
Aa0lDzrdkiiYGJfKjJxcww	night	2	0	1	long	high	Edmonton	Pizza	2	1	0
AbbIoHhBEMZndmIm07L4Og	night	0	0	1	long	high	Reno	Food	1	0	0
AbtYqoBGuvlWmR1gU0c3XA	night	4	0	1	long	high	Philadelphia	Food	2	1	0
AdT6vMVYy2uFFfnYbWoAsw	evening	0	0	1	medium	high	Hendersonville	Restaurants	2	1	1
AgGD37HVpQmimj8W17xM2w	afternoon	1	0	1	long	high	Aston	Ice Cream & Frozen Yogurt	1	0	1
Ah7mpTWpdflSaCZHKHx8Dg	afternoon	3	0	0	medium	low	West Chester	Restaurants	1	0	0
Ahwed4jRpXhmSCkcLL7FOw	afternoon	6	1	1	medium	high	Brentwood	Mexican	1	1	1
AjfvLdQSl2JRYuYdfeE7Qg	night	1	0	1	long	high	Reno	Pakistani	1	1	0
AlxnbBd2JNkozNvI0OvRLQ	afternoon	0	0	1	long	high	Philadelphia	Italian	2	1	1
AmnnsJq4Pz1jJUFzHwtsOA	afternoon	0	0	1	medium	high	Indianapolis	Fast Food	1	1	1
ApcMztKwhVYYCceDX1L5qQ	afternoon	0	0	0	long	high	Edwardsville	Active Life	2	1	1
Aphp-EdFass877c-sWp5eg	night	0	0	1	long	high	Woodbury	Diners	2	1	1
At6iwGTy6bDxc7PUEOTvQw	evening	2	0	1	long	high	Willow Grove	Burgers	1	0	0
AtIGlkUITdQFhAG_JWp-Og	evening	2	0	1	long	high	Hermitage	Modern European	2	0	0
AuTmUY381to83xPwovoERg	evening	1	0	1	long	high	Madison	Chicken Wings	1	1	0
AwmeLVLEfdFoCa0LaF0UYA	evening	2	0	0	long	high	Philadelphia	Food	2	0	0
AyGJNTLh9abu8R14mYPAjA	afternoon	5	1	1	medium	high	Boise	American (Traditional)	2	1	1
AzseSGgDC6bVtMPEYo1CNQ	night	0	0	1	long	high	New Orleans	Food	2	0	0
B-DiQpcSTJ7oMMnwzbAGTQ	afternoon	1	0	1	long	high	Philadelphia	Thai	1	0	0
B-NqcrIhvzCIkLCCpmhdvg	night	5	1	1	long	high	Saint Louis	Food	1	0	1
B03ajYBGDkZrIDB9lRTwUg	afternoon	6	0	0	long	high	Nashville	Bars	3	1	0
B10mqANgHvL8gBteo1UhAA	evening	1	0	1	medium	high	Tucson	Restaurants	2	1	1
B2wSy1zQCdZgDXOkhAKGDQ	afternoon	5	1	1	long	high	Tampa	Cafes	3	1	1
B3JF06ctShiYJeg1FyJ5jA	night	1	0	1	long	high	Edmonton	Indian	2	1	1
B4L--ZDG3oFPIn6KOEKWCw	evening	3	0	0	long	high	Tampa	Food	2	0	0
B6Lvq3sOYwhKxPzadDka9g	afternoon	1	0	1	long	high	Collingswood	Food	3	0	1
B6qHZCAs7Nka-1zdjCzAIQ	afternoon	2	0	1	medium	high	Philadelphia	Food	2	0	1
B73uHrYlkCNOIS6JwGBqYg	afternoon	2	0	1	long	high	Tucson	Tapas/Small Plates	2	1	0
B7nlRFe3EeQwAWpUpefGHA	afternoon	1	0	1	medium	high	Wesley Chapel	Bakeries	1	1	1
BAycbMpT0Irqcz8juBbSHg	night	2	0	1	medium	high	Indianapolis	Restaurants	1	0	0
BDYL4lMlT6fpKgiNlJRclA	afternoon	3	0	1	long	high	Fairview Heights	Seafood	2	1	0
BIJz39GnlrVUhrWPiWGECQ	afternoon	0	0	1	medium	high	Collingdale	Beer	1	0	0
BIW1SKq5ItkA9gP6-FhSkA	night	0	0	1	long	high	St Petersburg	Soul Food	2	1	0
BJBSwMKADtYjqFDCL3-zkw	evening	1	0	1	long	high	New Orleans	American (Traditional)	2	0	0
BJphaOPeTtqUFF5pauQEhw	evening	0	0	0	long	high	Philadelphia	Salvadoran	1	0	0
BVndHaLihEYbr76Z0CMEGw	afternoon	0	0	0	long	high	Tampa	Sandwiches	1	0	1
BWITd9JUXP3gSi1z3Y-z8g	afternoon	0	0	1	long	high	Philadelphia	Italian	2	1	1
BWPokhrYnWdfxdaUaM6l9Q	evening	4	0	1	long	high	Nashville	Venues & Event Spaces	3	1	1
BauybYsfqd0y6KDrJ6ZxjQ	afternoon	5	1	1	medium	high	Tucson	Coffee & Tea	1	0	1
Bb5YSi_C9p4Sp6eD4ZCSVQ	night	4	0	0	medium	high	Tucson	Restaurants	2	1	0
Bda92vtAuK-FcXAw_D0Pxw	evening	6	1	1	long	high	New Port Richey	Sushi Bars	2	1	0
Bey6zC3Q6D1PTzqzPU32VA	night	3	0	1	long	high	Tucson	American (Traditional)	2	1	1
BjBDHqHhMXSxgyVipccznQ	evening	0	0	1	long	high	Tampa	African	3	1	0
BooG5Hd_BTxlAu1JWbXdOg	night	2	0	1	long	high	Edmonton	Tea Rooms	2	1	0
BrYoQyygyIb-FsVJ0AMpLg	morning	3	0	1	long	high	Nashville	Local Flavor	2	0	0
